Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag,Audience_Segment_Match,Channel_Count,Month,Month_Number,Quarter,Weekday,Channel_Combo,Duration_Bucket,CTR,Lead_Rate,Conversion_Rate,Impression_To_Conversion,Revenue_Per_Click,Revenue_Per_Conversion,Cost_Per_Conversion,Profit,Profitable_Flag
NY-CMP-23647,Email,Working Women,18,WhatsApp,79038,3677,1834,627,464607,127.78,4.8,English,7.77,Working Women,2025-03-16,Profitable,True,1,March,3,Q1,Sunday,WhatsApp,Medium,0.04652192616209924,0.4987761762306228,0.34187568157033804,0.007932893038791468,126.35490889311939,741.0,0.20379585326953747,464479.22,1
NY-CMP-26370,Email,Working Women,13,"Facebook, WhatsApp",93721,2932,1502,987,553707,263.8,1.13,Hindi,5.78,Youth,2025-03-16,Profitable,False,2,March,3,Q1,Sunday,"Facebook, WhatsApp",Medium,0.03128434395706405,0.5122783083219645,0.6571238348868176,0.010531257669038957,188.84959072305594,561.0,0.267274569402229,553443.2,1
NY-CMP-53950,Email,Working Women,9,"Facebook, Google",16896,2233,1215,906,294450,75.97,3.28,Tamil,25.77,Working Women,2025-03-16,Profitable,True,2,March,3,Q1,Sunday,"Facebook, Google",Short,0.13216145833333334,0.5441110613524407,0.745679012345679,0.05362215909090909,131.86296462158532,325.0,0.08385209713024283,294374.03,1
NY-CMP-48407,Email,Youth,8,"Instagram, WhatsApp",60939,8260,4855,3048,2042160,20.75,31.28,Hindi,26.52,Tier 2 City Customers,2025-03-16,Profitable,False,2,March,3,Q1,Sunday,"Instagram, WhatsApp",Short,0.1355453814470208,0.587772397094431,0.6278063851699279,0.050017230345099195,247.23486682808718,670.0,0.006807742782152231,2042139.25,1
NY-CMP-36606,Email,Working Women,25,"WhatsApp, Instagram, Facebook",25953,3203,960,613,402741,385.49,0.7,Bengali,18.4,Premium Shoppers,2025-03-16,Profitable,False,3,March,3,Q1,Sunday,"Facebook, Instagram, WhatsApp",Long,0.12341540477016144,0.29971901342491414,0.6385416666666667,0.023619620082456747,125.73868248517016,657.0,0.6288580750407831,402355.51,1
NY-CMP-53633,Email,College Students,10,Email,65739,7250,1558,479,296501,411.27,0.51,Tamil,14.13,College Students,2025-03-16,Profitable,True,1,March,3,Q1,Sunday,Email,Short,0.11028461035306288,0.21489655172413794,0.30744544287548137,0.007286390118498912,40.896689655172416,619.0,0.8586012526096033,296089.73,1
NY-CMP-7787,Email,College Students,24,"WhatsApp, Email, YouTube",29859,3531,2019,1151,748150,152.94,3.25,Hindi,22.44,Youth,2025-03-16,Profitable,False,3,March,3,Q1,Sunday,"Email, WhatsApp, YouTube",Long,0.11825580227067216,0.5717926932880204,0.5700842000990589,0.03854784152181922,211.88048711413197,650.0,0.13287576020851433,747997.06,1
NY-CMP-28876,Email,Premium Shoppers,30,WhatsApp,91730,2811,835,338,211588,390.87,0.6,Tamil,4.34,Premium Shoppers,2025-03-16,Profitable,True,1,March,3,Q1,Sunday,WhatsApp,Long,0.030644282132344925,0.2970473141230879,0.40479041916167663,0.003684726915948981,75.27143365350409,626.0,1.1564201183431952,211197.13,1
NY-CMP-42153,Email,Working Women,8,"Facebook, Instagram, Email",40042,2698,1252,881,229941,118.92,1.19,Hindi,12.06,Premium Shoppers,2025-03-16,Profitable,False,3,March,3,Q1,Sunday,"Email, Facebook, Instagram",Short,0.0673792517856251,0.46404744255003705,0.7036741214057508,0.02200189800709255,85.22646404744255,261.0,0.13498297389330308,229822.08,1
NY-CMP-39085,Email,Youth,9,WhatsApp,19726,941,352,165,66825,1642.08,-0.75,English,7.39,Tier 2 City Customers,2025-03-16,Loss-Making,False,1,March,3,Q1,Sunday,WhatsApp,Short,0.04770353847713677,0.3740701381509033,0.46875,0.00836459495082632,71.01487778958554,405.0,9.952,65182.92,0
NY-CMP-38842,Email,Working Women,14,WhatsApp,73532,6931,1989,839,580588,149.36,3.63,English,13.27,Working Women,2025-03-16,Profitable,True,1,March,3,Q1,Sunday,WhatsApp,Medium,0.09425828210846979,0.2869715769730198,0.4218200100553042,0.011409998368057445,83.76684461116722,692.0,0.17802145411203815,580438.64,1
NY-CMP-3107,Email,Youth,27,Instagram,55723,5157,1540,537,247557,309.24,0.49,Hindi,12.98,Tier 2 City Customers,2025-03-16,Profitable,False,1,March,3,Q1,Sunday,Instagram,Long,0.09254706315166089,0.29862323056040335,0.3487012987012987,0.009636954219980978,48.004072134962186,461.0,0.5758659217877096,247247.76,1
NY-CMP-2282,Email,Working Women,12,WhatsApp,96856,11436,5322,4051,875016,37.49,4.76,Bengali,21.48,Premium Shoppers,2025-03-16,Profitable,False,1,March,3,Q1,Sunday,WhatsApp,Medium,0.11807218964235566,0.4653725078698846,0.7611800075159715,0.04182497728586768,76.51416579223505,216.0,0.009254505060478894,874978.51,1
NY-CMP-53780,Email,College Students,10,Instagram,12438,1304,383,262,144100,869.01,-0.37,Hindi,15.67,Premium Shoppers,2025-03-16,Loss-Making,False,1,March,3,Q1,Sunday,Instagram,Short,0.10484000643190224,0.2937116564417178,0.6840731070496083,0.021064479819906737,110.50613496932516,550.0,3.3168320610687023,143230.99,0
NY-CMP-35468,Email,Working Women,14,"Instagram, Facebook, Google",51350,3120,1325,408,133824,473.76,-0.31,Bengali,9.45,Youth,2025-03-16,Loss-Making,False,3,March,3,Q1,Sunday,"Facebook, Google, Instagram",Medium,0.060759493670886074,0.42467948717948717,0.30792452830188677,0.007945472249269718,42.89230769230769,328.0,1.1611764705882353,133350.24,0
NY-CMP-3646,Email,Premium Shoppers,22,Email,91771,10032,5990,3358,1396928,43.32,8.6,Hindi,21.12,Working Women,2025-03-16,Profitable,False,1,March,3,Q1,Sunday,Email,Long,0.10931557899554326,0.5970893141945773,0.560601001669449,0.03659107997079687,139.24720893141946,416.0,0.012900536033353187,1396884.68,1
NY-CMP-4944,Email,Premium Shoppers,10,"Instagram, Google, WhatsApp",11524,268,145,47,13677,3276.02,-0.91,Bengali,3.99,Tier 2 City Customers,2025-03-16,Loss-Making,False,3,March,3,Q1,Sunday,"Google, Instagram, WhatsApp",Short,0.023255813953488372,0.5410447761194029,0.32413793103448274,0.004078444984380423,51.03358208955224,291.0,69.70255319148936,10400.98,0
NY-CMP-54057,Email,Premium Shoppers,26,Google,62558,9149,4920,1926,999594,83.37,5.23,Bengali,25.57,College Students,2025-03-16,Profitable,False,1,March,3,Q1,Sunday,Google,Long,0.14624828159468015,0.5377636900207673,0.39146341463414636,0.030787429265641486,109.25718657776807,519.0,0.04328660436137072,999510.63,1
NY-CMP-49892,Email,Tier 2 City Customers,7,"Email, Google, WhatsApp",16944,1507,618,437,241224,615.62,-0.1,Hindi,15.12,Tier 2 City Customers,2025-03-16,Loss-Making,True,3,March,3,Q1,Sunday,"Email, Google, WhatsApp",Short,0.08894003777148253,0.41008626410086263,0.7071197411003236,0.025790840415486307,160.06901128069012,552.0,1.4087414187643021,240608.38,0
NY-CMP-48929,Email,Tier 2 City Customers,10,"Email, WhatsApp",32822,4380,1436,838,563136,66.02,9.18,Tamil,20.27,Premium Shoppers,2025-03-16,Profitable,False,2,March,3,Q1,Sunday,"Email, WhatsApp",Short,0.13344707817927,0.3278538812785388,0.5835654596100278,0.025531655596855767,128.56986301369864,672.0,0.07878281622911694,563069.98,1
NY-CMP-34005,Email,Youth,13,"Instagram, Email, WhatsApp",30186,808,373,186,47244,709.42,-0.64,English,4.53,Tier 2 City Customers,2025-03-16,Loss-Making,False,3,March,3,Q1,Sunday,"Email, Instagram, WhatsApp",Medium,0.026767375604584906,0.46163366336633666,0.49865951742627346,0.006161796859471278,58.47029702970297,254.0,3.8140860215053762,46534.58,0
NY-CMP-29710,Email,Tier 2 City Customers,16,"Email, Google",44484,4146,1829,560,448000,322.86,1.48,Bengali,14.69,Premium Shoppers,2025-03-16,Profitable,False,2,March,3,Q1,Sunday,"Email, Google",Medium,0.09320205017534394,0.44114809454896287,0.306178239475123,0.01258879597158529,108.05595754944525,800.0,0.5765357142857143,447677.14,1
NY-CMP-51778,Email,College Students,17,"Instagram, YouTube",43945,2967,1281,443,137330,203.59,0.52,Hindi,10.67,Tier 2 City Customers,2025-03-16,Profitable,False,2,March,3,Q1,Sunday,"Instagram, YouTube",Medium,0.06751621344862897,0.43174924165824063,0.34582357533177205,0.010080782796677665,46.285810583080554,310.0,0.4595711060948081,137126.41,1
NY-CMP-24413,Email,Youth,15,"WhatsApp, Instagram, Email",64661,1775,895,565,302840,500.76,0.07,English,5.0,Tier 2 City Customers,2025-03-16,Profitable,False,3,March,3,Q1,Sunday,"Email, Instagram, WhatsApp",Medium,0.027450859095900157,0.504225352112676,0.6312849162011173,0.008737879092497796,170.61408450704226,536.0,0.8863008849557522,302339.24,1
NY-CMP-31811,Email,Working Women,19,"Google, Facebook",28771,751,230,164,108240,1413.26,-0.53,Tamil,3.98,Youth,2025-03-16,Loss-Making,False,2,March,3,Q1,Sunday,"Facebook, Google",Medium,0.02610267283028049,0.3062583222370173,0.7130434782608696,0.005700184213270307,144.1278295605859,660.0,8.617439024390244,106826.74,0
NY-CMP-3744,Email,Tier 2 City Customers,5,Instagram,34238,3921,1756,1244,811088,195.72,2.33,Bengali,20.21,Tier 2 City Customers,2025-03-16,Profitable,True,1,March,3,Q1,Sunday,Instagram,Short,0.11452187627781997,0.4478449375159398,0.7084282460136674,0.03633389800806122,206.85743432797756,652.0,0.15733118971061094,810892.28,1
NY-CMP-2726,Email,Premium Shoppers,5,"Instagram, Email",37467,4732,2208,1242,987390,44.07,17.04,Bengali,21.84,Working Women,2025-03-16,Profitable,False,2,March,3,Q1,Sunday,"Email, Instagram",Short,0.12629780873835642,0.46661031276415893,0.5625,0.03314917127071823,208.6622992392223,795.0,0.035483091787439615,987345.93,1
NY-CMP-29084,Email,Working Women,15,Facebook,96357,8034,2419,984,622872,172.43,2.67,Hindi,11.87,Working Women,2025-03-16,Profitable,True,1,March,3,Q1,Sunday,Facebook,Medium,0.08337744014446277,0.30109534478466515,0.4067796610169492,0.010212024035617547,77.52949962658701,633.0,0.17523373983739837,622699.57,1
NY-CMP-3816,Email,Tier 2 City Customers,30,"Email, YouTube, Facebook",14200,1886,477,180,36180,1296.62,-0.84,Hindi,17.91,College Students,2025-03-17,Loss-Making,False,3,March,3,Q1,Monday,"Email, Facebook, YouTube",Long,0.1328169014084507,0.25291622481442205,0.37735849056603776,0.01267605633802817,19.183457051961824,201.0,7.203444444444444,34883.38,0
NY-CMP-54060,Email,College Students,17,Facebook,86150,3238,882,388,124160,634.7,-0.5,Bengali,5.23,Youth,2025-03-17,Loss-Making,False,1,March,3,Q1,Monday,Facebook,Medium,0.03758560650029019,0.272390364422483,0.4399092970521542,0.004503772489843297,38.344657195799876,320.0,1.6358247422680414,123525.3,0
NY-CMP-43830,Email,Working Women,6,"WhatsApp, YouTube",65764,5005,2252,1113,442974,195.19,1.04,English,12.73,Premium Shoppers,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"WhatsApp, YouTube",Short,0.07610546803722401,0.44995004995004995,0.4942273534635879,0.016924153032054013,88.5062937062937,398.0,0.1753728661275831,442778.81,1
NY-CMP-5335,Email,Premium Shoppers,12,"Facebook, Google, YouTube",80499,10617,5141,2335,555730,58.28,3.08,Bengali,22.48,Premium Shoppers,2025-03-17,Profitable,True,3,March,3,Q1,Monday,"Facebook, Google, YouTube",Medium,0.13188983714083405,0.4842234152773853,0.45419179148025673,0.029006571510205095,52.3434115098427,238.0,0.0249593147751606,555671.72,1
NY-CMP-38333,Email,Premium Shoppers,8,WhatsApp,74942,11081,3175,2283,1422309,35.1,16.75,Bengali,22.07,Working Women,2025-03-17,Profitable,False,1,March,3,Q1,Monday,WhatsApp,Short,0.14786101251634598,0.28652648677917153,0.7190551181102363,0.030463558485228578,128.35565382185723,623.0,0.015374507227332457,1422273.9,1
NY-CMP-50772,Email,Youth,7,Google,76062,6939,2477,1099,606648,65.42,7.44,English,13.82,Tier 2 City Customers,2025-03-17,Profitable,False,1,March,3,Q1,Monday,Google,Short,0.09122820856669558,0.3569678628044387,0.4436818732337505,0.014448739186453157,87.42585386943364,552.0,0.059526842584167426,606582.58,1
NY-CMP-36683,Email,Working Women,23,"Email, Facebook",53676,6793,3304,1567,1089065,89.34,6.78,Tamil,21.73,Tier 2 City Customers,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, Facebook",Long,0.12655563007675683,0.48638304136611216,0.474273607748184,0.029193680602131306,160.32165464448698,695.0,0.05701340140395661,1088975.66,1
NY-CMP-5703,Email,Youth,26,"Instagram, Google, WhatsApp",41267,2383,537,248,153016,650.38,-0.05,Bengali,7.68,Youth,2025-03-17,Loss-Making,True,3,March,3,Q1,Monday,"Google, Instagram, WhatsApp",Long,0.057745898659946206,0.2253462022660512,0.4618249534450652,0.006009644510141275,64.21149811162401,617.0,2.6225,152365.62,0
NY-CMP-51265,Email,Youth,7,Google,51670,5264,2217,1510,674970,120.38,2.71,Bengali,17.4,College Students,2025-03-17,Profitable,False,1,March,3,Q1,Monday,Google,Short,0.1018772982388233,0.4211626139817629,0.6811005863779883,0.02922392103735243,128.2237841945289,447.0,0.07972185430463576,674849.62,1
NY-CMP-46995,Email,College Students,30,"Google, WhatsApp, Email",11986,1555,858,437,177422,231.5,0.75,English,23.78,Premium Shoppers,2025-03-17,Profitable,False,3,March,3,Q1,Monday,"Email, Google, WhatsApp",Long,0.12973469047221758,0.5517684887459807,0.5093240093240093,0.03645920240280327,114.09774919614148,406.0,0.5297482837528604,177190.5,1
NY-CMP-14933,Email,Tier 2 City Customers,18,"Facebook, Email, WhatsApp",65985,7856,2291,1067,794915,117.54,5.34,English,16.99,College Students,2025-03-17,Profitable,False,3,March,3,Q1,Monday,"Email, Facebook, WhatsApp",Medium,0.11905736152155794,0.2916242362525458,0.46573548668703624,0.016170341744335834,101.18571792260693,745.0,0.11015932521087161,794797.46,1
NY-CMP-35217,Email,Tier 2 City Customers,10,"Email, YouTube",28961,2111,423,232,67048,341.94,-0.15,Tamil,9.55,Premium Shoppers,2025-03-17,Loss-Making,False,2,March,3,Q1,Monday,"Email, YouTube",Short,0.07289112944994994,0.20037896731406915,0.5484633569739953,0.008010773108663376,31.761250592136427,289.0,1.4738793103448276,66706.06,0
NY-CMP-3846,Email,Youth,29,Google,37737,4155,2490,1387,1022219,133.06,4.54,Hindi,21.28,Working Women,2025-03-17,Profitable,False,1,March,3,Q1,Monday,Google,Long,0.11010414182367438,0.5992779783393501,0.5570281124497992,0.03675437899144076,246.02141997593262,737.0,0.09593366979091565,1022085.94,1
NY-CMP-21142,Email,College Students,21,"Email, Google",16511,2388,490,389,303809,323.96,1.41,Bengali,19.79,Working Women,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, Google",Long,0.14463085215916663,0.2051926298157454,0.7938775510204081,0.023560050875174127,127.22319932998325,781.0,0.8328020565552698,303485.04,1
NY-CMP-39538,Email,College Students,26,"Instagram, Email",47702,2453,1053,581,463638,161.72,3.93,Hindi,8.57,Working Women,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, Instagram",Long,0.05142342040166031,0.4292702812882185,0.5517568850902185,0.012179782818330468,189.0085609457807,798.0,0.27834767641996555,463476.28,1
NY-CMP-13475,Email,Working Women,16,"Email, Facebook",22201,3260,1287,459,142749,116.59,1.67,Hindi,22.55,Premium Shoppers,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, Facebook",Medium,0.14684023242196298,0.39478527607361963,0.35664335664335667,0.020674744380883743,43.78803680981595,311.0,0.2540087145969499,142632.41,1
NY-CMP-54896,Email,Tier 2 City Customers,29,"WhatsApp, Email",83260,6499,1746,1026,451440,76.89,4.72,Hindi,11.13,Working Women,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, WhatsApp",Long,0.07805668988710066,0.26865671641791045,0.5876288659793815,0.012322844102810473,69.46299430681643,440.0,0.07494152046783625,451363.11,1
NY-CMP-52264,Email,Youth,24,"WhatsApp, Instagram, Email",23889,1782,796,558,259470,291.78,0.59,Bengali,13.13,Premium Shoppers,2025-03-17,Profitable,False,3,March,3,Q1,Monday,"Email, Instagram, WhatsApp",Long,0.07459500188371217,0.44668911335578004,0.7010050251256281,0.023358030892879567,145.6060606060606,465.0,0.5229032258064515,259178.22,1
NY-CMP-22801,Email,Youth,14,"Instagram, Email",31233,3648,1800,1001,616616,220.93,1.79,Tamil,20.65,Tier 2 City Customers,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, Instagram",Medium,0.11679953894918836,0.4934210526315789,0.5561111111111111,0.032049434892581566,169.02850877192984,616.0,0.2207092907092907,616395.07,1
NY-CMP-11629,Email,College Students,20,"Google, YouTube, WhatsApp",85276,9911,2222,1004,510032,50.44,9.07,Hindi,15.41,Tier 2 City Customers,2025-03-17,Profitable,False,3,March,3,Q1,Monday,"Google, WhatsApp, YouTube",Medium,0.11622261832168489,0.2241953385127636,0.45184518451845185,0.01177353534405929,51.46120472202603,508.0,0.05023904382470119,509981.56,1
NY-CMP-12311,Email,Working Women,8,"Facebook, Email, WhatsApp",82121,7051,3345,1312,587776,60.84,6.36,Tamil,14.26,Premium Shoppers,2025-03-17,Profitable,False,3,March,3,Q1,Monday,"Email, Facebook, WhatsApp",Short,0.08586110739031429,0.4744007942135867,0.3922272047832586,0.01597642503135617,83.36065806268614,448.0,0.046371951219512195,587715.16,1
NY-CMP-15878,Email,Working Women,21,"Instagram, YouTube",53044,3902,1342,402,212658,192.95,1.74,English,10.64,Youth,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Instagram, YouTube",Long,0.07356157152552598,0.34392619169656585,0.2995529061102832,0.00757861398084609,54.499743721168635,529.0,0.4799751243781094,212465.05,1
NY-CMP-42389,Email,Premium Shoppers,21,WhatsApp,49835,4550,916,618,358440,135.73,3.27,Hindi,12.21,College Students,2025-03-17,Profitable,False,1,March,3,Q1,Monday,WhatsApp,Long,0.09130129427109461,0.20131868131868133,0.6746724890829694,0.01240092304605197,78.77802197802198,580.0,0.21962783171521033,358304.27,1
NY-CMP-23195,Email,Tier 2 City Customers,18,"Google, Instagram",70621,2070,566,272,212432,353.39,1.21,Bengali,4.12,College Students,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Google, Instagram",Medium,0.029311394627660328,0.27342995169082124,0.48056537102473496,0.003851545574262613,102.62415458937198,781.0,1.2992279411764704,212078.61,1
NY-CMP-53399,Email,Premium Shoppers,22,"WhatsApp, Email, YouTube",15086,2013,934,292,72708,521.42,-0.52,Tamil,21.47,Tier 2 City Customers,2025-03-17,Loss-Making,False,3,March,3,Q1,Monday,"Email, WhatsApp, YouTube",Long,0.13343497282248443,0.46398410332836565,0.31263383297644537,0.019355694020946574,36.11922503725783,249.0,1.7856849315068493,72186.58,0
NY-CMP-31497,Email,Youth,21,"Email, Facebook",38312,4301,1687,1159,640927,87.43,5.33,Bengali,18.65,Tier 2 City Customers,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Email, Facebook",Long,0.11226247650866569,0.39223436410137175,0.6870183758150563,0.03025161829191898,149.01813531736806,553.0,0.07543572044866265,640839.57,1
NY-CMP-32816,Email,College Students,18,YouTube,33447,3253,1545,953,580377,206.57,1.95,Tamil,17.19,Premium Shoppers,2025-03-17,Profitable,False,1,March,3,Q1,Monday,YouTube,Medium,0.09725834902980836,0.47494620350445743,0.6168284789644013,0.02849283941758603,178.41284967722103,609.0,0.2167576075550892,580170.43,1
NY-CMP-42644,Email,Youth,20,"WhatsApp, Instagram, YouTube",12210,612,355,213,85413,698.41,-0.43,Hindi,9.66,College Students,2025-03-17,Loss-Making,False,3,March,3,Q1,Monday,"Instagram, WhatsApp, YouTube",Medium,0.05012285012285012,0.5800653594771242,0.6,0.017444717444717445,139.56372549019608,401.0,3.278920187793427,84714.59,0
NY-CMP-18066,Email,Tier 2 City Customers,6,Google,18451,1309,346,174,80562,1486.66,-0.69,Bengali,9.91,Working Women,2025-03-17,Loss-Making,False,1,March,3,Q1,Monday,Google,Short,0.07094466424584034,0.2643239113827349,0.5028901734104047,0.009430383177063574,61.544690603514134,463.0,8.544022988505748,79075.34,0
NY-CMP-41850,Email,College Students,12,Instagram,33816,908,422,258,93138,825.19,-0.56,Hindi,4.7,Tier 2 City Customers,2025-03-17,Loss-Making,False,1,March,3,Q1,Monday,Instagram,Medium,0.02685119470073338,0.4647577092511013,0.6113744075829384,0.007629524485450674,102.5748898678414,361.0,3.1984108527131787,92312.81,0
NY-CMP-12357,Email,College Students,12,"Instagram, Google",26032,1497,582,310,135470,292.37,0.49,Bengali,9.18,Working Women,2025-03-17,Profitable,False,2,March,3,Q1,Monday,"Google, Instagram",Medium,0.05750614628149969,0.38877755511022044,0.5326460481099656,0.011908420405654579,90.49432197728791,437.0,0.9431290322580645,135177.63,1
NY-CMP-16238,Email,Youth,21,YouTube,39660,4916,2103,637,278369,293.4,0.49,English,19.3,Working Women,2025-03-17,Profitable,False,1,March,3,Q1,Monday,YouTube,Long,0.12395360564800807,0.427786818551668,0.30290061816452685,0.01606152294503278,56.62510170870627,437.0,0.46059654631083197,278075.6,1
NY-CMP-19924,Email,Premium Shoppers,20,"Email, WhatsApp",34296,2031,1070,325,67275,184.32,0.12,Hindi,9.99,College Students,2025-03-18,Profitable,False,2,March,3,Q1,Tuesday,"Email, WhatsApp",Medium,0.059219734079776064,0.5268340718857706,0.3037383177570093,0.009476323769535807,33.12407680945347,207.0,0.5671384615384615,67090.68,1
NY-CMP-26440,Email,Premium Shoppers,16,WhatsApp,41956,3770,1682,1072,743968,54.18,11.81,English,15.55,Working Women,2025-03-18,Profitable,False,1,March,3,Q1,Tuesday,WhatsApp,Medium,0.08985603966059681,0.4461538461538462,0.6373365041617123,0.025550576794737344,197.3389920424403,694.0,0.050541044776119405,743913.82,1
NY-CMP-12440,Email,Premium Shoppers,12,"Google, YouTube, Instagram",24062,2877,1654,866,540384,99.19,5.29,English,22.43,Youth,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Google, Instagram, YouTube",Medium,0.1195661208544593,0.5749044143204727,0.5235792019347038,0.035990358241210205,187.82898852971846,624.0,0.11453810623556582,540284.81,1
NY-CMP-41559,Email,Premium Shoppers,16,YouTube,76501,11065,5764,2985,1313400,67.28,5.54,Bengali,25.9,College Students,2025-03-18,Profitable,False,1,March,3,Q1,Tuesday,YouTube,Medium,0.14463863217474282,0.520921825576141,0.5178695350451076,0.039019097789571376,118.69859918662449,440.0,0.022539363484087103,1313332.72,1
NY-CMP-8219,Email,College Students,8,"Email, Instagram, Facebook",63975,5972,2487,1833,595725,73.68,3.41,Hindi,16.09,Premium Shoppers,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Email, Facebook, Instagram",Short,0.09334896443923407,0.416443402545211,0.7370325693606755,0.028651817116060962,99.75301406563965,325.0,0.04019639934533552,595651.32,1
NY-CMP-10341,Email,Premium Shoppers,27,"Instagram, YouTube",69162,7801,2247,1510,504340,107.93,2.09,English,16.71,Youth,2025-03-18,Profitable,False,2,March,3,Q1,Tuesday,"Instagram, YouTube",Long,0.11279315230907146,0.28803999487245224,0.6720071206052515,0.02183279835747954,64.6506858095116,334.0,0.07147682119205298,504232.07,1
NY-CMP-11095,Email,Premium Shoppers,27,"WhatsApp, Google, YouTube",31084,2622,769,330,212850,442.57,0.46,Bengali,11.97,Youth,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Google, WhatsApp, YouTube",Long,0.0843520782396088,0.2932875667429443,0.42912873862158646,0.01061639428644962,81.17848970251717,645.0,1.3411212121212122,212407.43,1
NY-CMP-48781,Email,Working Women,18,"Google, Instagram",39204,4018,2077,1510,865230,77.39,6.4,Hindi,19.4,Tier 2 City Customers,2025-03-18,Profitable,False,2,March,3,Q1,Tuesday,"Google, Instagram",Medium,0.10248954188348128,0.5169238427078149,0.7270101107366393,0.038516477910417304,215.33847685415628,573.0,0.051251655629139074,865152.61,1
NY-CMP-43477,Email,Tier 2 City Customers,15,"YouTube, Facebook, WhatsApp",44867,5315,1330,413,200718,587.6,-0.17,Hindi,15.73,Premium Shoppers,2025-03-18,Loss-Making,False,3,March,3,Q1,Tuesday,"Facebook, WhatsApp, YouTube",Medium,0.11846122985713331,0.2502351834430856,0.3105263157894737,0.009204983618249493,37.764440263405454,486.0,1.4227602905569008,200130.4,0
NY-CMP-27285,Email,Tier 2 City Customers,15,"Facebook, YouTube",40280,3220,1287,763,530285,295.4,1.35,English,13.08,Premium Shoppers,2025-03-18,Profitable,False,2,March,3,Q1,Tuesday,"Facebook, YouTube",Medium,0.07994041708043693,0.39968944099378884,0.5928515928515928,0.01894240317775571,164.68478260869566,695.0,0.38715596330275226,529989.6,1
NY-CMP-11128,Email,Premium Shoppers,27,Email,12831,975,220,150,101400,948.55,-0.29,English,10.48,Tier 2 City Customers,2025-03-18,Loss-Making,False,1,March,3,Q1,Tuesday,Email,Long,0.07598784194528875,0.22564102564102564,0.6818181818181818,0.011690437222352116,104.0,676.0,6.323666666666666,100451.45,0
NY-CMP-33821,Email,Tier 2 City Customers,23,"YouTube, WhatsApp, Instagram",24121,1946,433,297,231363,449.55,0.73,Tamil,11.09,Premium Shoppers,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Instagram, WhatsApp, YouTube",Long,0.08067658886447494,0.2225077081192189,0.6859122401847575,0.01231292234981966,118.89157245632066,779.0,1.5136363636363637,230913.45,1
NY-CMP-49750,Email,Youth,15,"Google, WhatsApp",79807,10658,3962,2458,614500,71.29,2.51,Tamil,21.4,College Students,2025-03-18,Profitable,False,2,March,3,Q1,Tuesday,"Google, WhatsApp",Medium,0.13354718257796935,0.3717395383749296,0.6203937405350833,0.03079930331925771,57.65622067930193,250.0,0.02900325467860049,614428.71,1
NY-CMP-37783,Email,Tier 2 City Customers,26,"YouTube, Facebook, Email",57496,7387,2898,1748,622288,46.35,6.68,Tamil,20.93,Working Women,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Email, Facebook, YouTube",Long,0.12847850285237233,0.39231081629890346,0.6031746031746031,0.030402114929734242,84.24096385542168,356.0,0.026516018306636156,622241.65,1
NY-CMP-11190,Email,Tier 2 City Customers,26,"YouTube, WhatsApp, Instagram",87900,8048,2879,1709,413578,174.55,0.39,Bengali,14.38,Working Women,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Instagram, WhatsApp, YouTube",Long,0.09155858930602957,0.3577286282306163,0.5936088919763807,0.01944254835039818,51.388916500994036,242.0,0.10213575190169691,413403.45,1
NY-CMP-18167,Email,Working Women,5,"Instagram, WhatsApp, YouTube",58916,8331,2446,1916,1490648,90.28,7.62,English,21.54,Premium Shoppers,2025-03-18,Profitable,False,3,March,3,Q1,Tuesday,"Instagram, WhatsApp, YouTube",Short,0.1414047117930613,0.29360220861841313,0.7833197056418643,0.032520877181071356,178.92785980074422,778.0,0.04711899791231733,1490557.72,1
NY-CMP-23905,Email,College Students,25,"Google, Email",95013,12863,6500,4484,1914668,41.51,9.29,English,25.1,College Students,2025-03-18,Profitable,True,2,March,3,Q1,Tuesday,"Email, Google",Long,0.1353814741140686,0.5053253517841872,0.6898461538461539,0.0471935419363666,148.85081240768093,427.0,0.00925735950044603,1914626.49,1
NY-CMP-56519,Email,Youth,10,Google,15870,1610,857,503,339525,264.09,1.56,Hindi,18.71,College Students,2025-03-18,Profitable,False,1,March,3,Q1,Tuesday,Google,Short,0.10144927536231885,0.5322981366459627,0.5869311551925321,0.031695022054190294,210.88509316770185,675.0,0.5250298210735586,339260.91,1
